#####################################################################
# Alchemist log file - simulation started at: 2020-02-17T04:47+0000 #
#####################################################################
# longseed = 61.0, meanTaskSize = 1000, peakFrequency = 0.001
#
# The columns have the following meaning: 
# time done[Sum] drop[Sum] waiting[Sum] isLeader[Sum] capacity[Mean] freeCapacity[Mean] maxCapacity[Mean] 
0.0 NaN 0.0 NaN NaN NaN NaN NaN 
1.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
2.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
3.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
4.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
5.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
6.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
7.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
8.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
9.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
10.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
11.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
12.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
13.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
14.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
15.004768003999883 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
16.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
17.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
18.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
19.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
20.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
21.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
22.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
23.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
24.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
25.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
26.004768003999885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
