#####################################################################
# Alchemist log file - simulation started at: 2020-02-12T02:34+0000 #
#####################################################################
# longseed = 18.0, meanTaskSize = 100, peakFrequency = 0.3
#
# The columns have the following meaning: 
# time done[Sum] drop[Sum] waiting[Sum] isLeader[Sum] capacity[Mean] freeCapacity[Mean] maxCapacity[Mean] 
0.0 NaN 0.0 NaN NaN NaN NaN NaN 
1.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
2.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
3.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
4.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
5.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
6.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
7.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
8.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
9.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
10.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
11.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
12.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
13.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
14.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
15.025391037302885 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
16.025391037302885 0.0 0.0 1.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
17.025391037302885 0.0 0.0 1.0 135.0 14232.465185185178 14229.651851851839 14232.777777777797 
18.025391037302885 0.0 0.0 1.0 135.0 14232.183851851854 14229.651851851839 14232.777777777797 
19.025391037302885 0.0 0.0 2.0 135.0 14231.930651851852 14229.651851851839 14232.777777777797 
20.025391037302885 1.0 0.0 2.0 135.0 14231.390179259275 14226.525925925918 14232.777777777797 
21.025391037302885 1.0 0.0 2.0 135.0 14230.903753925932 14226.525925925918 14232.777777777797 
22.025391037302885 1.0 0.0 2.0 135.0 14230.465971125936 14226.525925925918 14232.777777777797 
